"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"05.01.2019 10:45 - 05.01.2019 11:00","15258","14824"
"05.01.2019 11:00 - 05.01.2019 11:15","15250","14838"
"05.01.2019 11:15 - 05.01.2019 11:30","15220","14856"
"05.01.2019 11:30 - 05.01.2019 11:45","15173","14903"
"05.01.2019 11:45 - 05.01.2019 12:00","15121","14927"
"05.01.2019 12:00 - 05.01.2019 12:15","15043","14913"
"05.01.2019 12:15 - 05.01.2019 12:30","14892","14915"
"05.01.2019 12:30 - 05.01.2019 12:45","14746","14862"
"05.01.2019 12:45 - 05.01.2019 13:00","14605","14798"
"05.01.2019 13:00 - 05.01.2019 13:15","14443","14798"
"05.01.2019 13:15 - 05.01.2019 13:30","14344","14769"
"05.01.2019 13:30 - 05.01.2019 13:45","14312","14756"
"05.01.2019 13:45 - 05.01.2019 14:00","14342","14731"
"05.01.2019 14:00 - 05.01.2019 14:15","14330","14709"
"05.01.2019 14:15 - 05.01.2019 14:30","14322","14678"
"05.01.2019 14:30 - 05.01.2019 14:45","14349","14647"
"05.01.2019 14:45 - 05.01.2019 15:00","14362","14640"
"05.01.2019 15:00 - 05.01.2019 15:15","14396","14594"
"05.01.2019 15:15 - 05.01.2019 15:30","14414","14567"
"05.01.2019 15:30 - 05.01.2019 15:45","14452","14553"
"05.01.2019 15:45 - 05.01.2019 16:00","14465","14584"
"05.01.2019 16:00 - 05.01.2019 16:15","14481","14554"
"05.01.2019 16:15 - 05.01.2019 16:30","14593","14669"
"05.01.2019 16:30 - 05.01.2019 16:45","14860","14833"
"05.01.2019 16:45 - 05.01.2019 17:00","15138","15143"
"05.01.2019 17:00 - 05.01.2019 17:15","15319","15307"
"05.01.2019 17:15 - 05.01.2019 17:30","15099","15488"
"05.01.2019 17:30 - 05.01.2019 17:45","15130","15563"
"05.01.2019 17:45 - 05.01.2019 18:00","15142","15526"
"05.01.2019 18:00 - 05.01.2019 18:15","14836","15179"
"05.01.2019 18:15 - 05.01.2019 18:30","14258","15043"
"05.01.2019 18:30 - 05.01.2019 18:45","14036","14905"
"05.01.2019 18:45 - 05.01.2019 19:00","13871","14825"
"05.01.2019 19:00 - 05.01.2019 19:15","13766","14716"
"05.01.2019 19:15 - 05.01.2019 19:30","13649","14602"
"05.01.2019 19:30 - 05.01.2019 19:45","13545","14434"
"05.01.2019 19:45 - 05.01.2019 20:00","13425","14380"
"05.01.2019 20:00 - 05.01.2019 20:15","13300","14195"
"05.01.2019 20:15 - 05.01.2019 20:30","13140","14078"
"05.01.2019 20:30 - 05.01.2019 20:45","12978","13876"
"05.01.2019 20:45 - 05.01.2019 21:00","12752","13688"
"05.01.2019 21:00 - 05.01.2019 21:15","12584","13498"
"05.01.2019 21:15 - 05.01.2019 21:30","12457","13364"
"05.01.2019 21:30 - 05.01.2019 21:45","12272","13215"
"05.01.2019 21:45 - 05.01.2019 22:00","12080","13061"
"05.01.2019 22:00 - 05.01.2019 22:15","11923","12843"
"05.01.2019 22:15 - 05.01.2019 22:30","11712","12685"
"05.01.2019 22:30 - 05.01.2019 22:45","11542","12548"
"05.01.2019 22:45 - 05.01.2019 23:00","11384","12421"
"05.01.2019 23:00 - 05.01.2019 23:15","11303","12255"
"05.01.2019 23:15 - 05.01.2019 23:30","11255","12084"
"05.01.2019 23:30 - 05.01.2019 23:45","11116","11945"
"05.01.2019 23:45 - 06.01.2019 00:00","10878","11762"
"06.01.2019 00:00 - 06.01.2019 00:15","10733","11667"
"06.01.2019 00:15 - 06.01.2019 00:30","10873","11663"
"06.01.2019 00:30 - 06.01.2019 00:45","10896","11622"
"06.01.2019 00:45 - 06.01.2019 01:00","10840","11486"
"06.01.2019 01:00 - 06.01.2019 01:15","10681","11395"
"06.01.2019 01:15 - 06.01.2019 01:30","10540","11337"
"06.01.2019 01:30 - 06.01.2019 01:45","10462","11171"
"06.01.2019 01:45 - 06.01.2019 02:00","10344","11045"
"06.01.2019 02:00 - 06.01.2019 02:15","10241","10971"
"06.01.2019 02:15 - 06.01.2019 02:30","10189","10894"
"06.01.2019 02:30 - 06.01.2019 02:45","10147","10870"
"06.01.2019 02:45 - 06.01.2019 03:00","10113","10821"
"06.01.2019 03:00 - 06.01.2019 03:15","10137","10767"
"06.01.2019 03:15 - 06.01.2019 03:30","10173","10762"
"06.01.2019 03:30 - 06.01.2019 03:45","10194","10710"
"06.01.2019 03:45 - 06.01.2019 04:00","10228","10690"
"06.01.2019 04:00 - 06.01.2019 04:15","10254","10694"
"06.01.2019 04:15 - 06.01.2019 04:30","10323","10671"
"06.01.2019 04:30 - 06.01.2019 04:45","10353","10701"
"06.01.2019 04:45 - 06.01.2019 05:00","10414","10696"
"06.01.2019 05:00 - 06.01.2019 05:15","10496","10744"
"06.01.2019 05:15 - 06.01.2019 05:30","10600","10788"
"06.01.2019 05:30 - 06.01.2019 05:45","10701","10801"
"06.01.2019 05:45 - 06.01.2019 06:00","10763","10859"
"06.01.2019 06:00 - 06.01.2019 06:15","10842","10974"
"06.01.2019 06:15 - 06.01.2019 06:30","10912","11071"
"06.01.2019 06:30 - 06.01.2019 06:45","11003","11182"
"06.01.2019 06:45 - 06.01.2019 07:00","11137","11187"
"06.01.2019 07:00 - 06.01.2019 07:15","11274","11368"
"06.01.2019 07:15 - 06.01.2019 07:30","11498","11515"
"06.01.2019 07:30 - 06.01.2019 07:45","11742","11648"
"06.01.2019 07:45 - 06.01.2019 08:00","11985","11799"
"06.01.2019 08:00 - 06.01.2019 08:15","12269","11964"
"06.01.2019 08:15 - 06.01.2019 08:30","12649","12178"
"06.01.2019 08:30 - 06.01.2019 08:45","12943","12273"
"06.01.2019 08:45 - 06.01.2019 09:00","13093","12370"
"06.01.2019 09:00 - 06.01.2019 09:15","13293","12607"
"06.01.2019 09:15 - 06.01.2019 09:30","13561","12804"
"06.01.2019 09:30 - 06.01.2019 09:45","13805","12951"
"06.01.2019 09:45 - 06.01.2019 10:00","13998","13102"
"06.01.2019 10:00 - 06.01.2019 10:15","14148","13203"
"06.01.2019 10:15 - 06.01.2019 10:30","14280","13338"
"06.01.2019 10:30 - 06.01.2019 10:45","14390","13415"
"06.01.2019 10:45 - 06.01.2019 11:00","14487","13508"
"06.01.2019 11:00 - 06.01.2019 11:15","14582","13550"
"06.01.2019 11:15 - 06.01.2019 11:30","14713","13633"
"06.01.2019 11:30 - 06.01.2019 11:45","14824","13704"
"06.01.2019 11:45 - 06.01.2019 12:00","14893","13781"
"06.01.2019 12:00 - 06.01.2019 12:15","14989","13868"
"06.01.2019 12:15 - 06.01.2019 12:30","15096","13906"
"06.01.2019 12:30 - 06.01.2019 12:45","15189","13897"
"06.01.2019 12:45 - 06.01.2019 13:00","15247","13916"
"06.01.2019 13:00 - 06.01.2019 13:15","15310","13906"
"06.01.2019 13:15 - 06.01.2019 13:30","15386","13908"
"06.01.2019 13:30 - 06.01.2019 13:45","15432","13890"
"06.01.2019 13:45 - 06.01.2019 14:00","15414","13854"
"06.01.2019 14:00 - 06.01.2019 14:15","15412","13897"
"06.01.2019 14:15 - 06.01.2019 14:30","15438","13884"
"06.01.2019 14:30 - 06.01.2019 14:45","15475","13911"
"06.01.2019 14:45 - 06.01.2019 15:00","15510","13900"
"06.01.2019 15:00 - 06.01.2019 15:15","15536","13937"
"06.01.2019 15:15 - 06.01.2019 15:30","15578","13927"
"06.01.2019 15:30 - 06.01.2019 15:45","15619","13983"
"06.01.2019 15:45 - 06.01.2019 16:00","15679","13982"
"06.01.2019 16:00 - 06.01.2019 16:15","15671","14029"
"06.01.2019 16:15 - 06.01.2019 16:30","15646","14177"
"06.01.2019 16:30 - 06.01.2019 16:45","15886","14396"
"06.01.2019 16:45 - 06.01.2019 17:00","16215","14706"
"06.01.2019 17:00 - 06.01.2019 17:15","16401","14988"
"06.01.2019 17:15 - 06.01.2019 17:30","16342","15240"
"06.01.2019 17:30 - 06.01.2019 17:45","16481","15385"
"06.01.2019 17:45 - 06.01.2019 18:00","16540","15398"
"06.01.2019 18:00 - 06.01.2019 18:15","16293","15131"
"06.01.2019 18:15 - 06.01.2019 18:30","15784","15007"
"06.01.2019 18:30 - 06.01.2019 18:45","15601","14852"
"06.01.2019 18:45 - 06.01.2019 19:00","15477","14765"
"06.01.2019 19:00 - 06.01.2019 19:15","15392","14684"
"06.01.2019 19:15 - 06.01.2019 19:30","15251","14621"
"06.01.2019 19:30 - 06.01.2019 19:45","15109","14505"
"06.01.2019 19:45 - 06.01.2019 20:00","15030","14438"
"06.01.2019 20:00 - 06.01.2019 20:15","14968","14304"
"06.01.2019 20:15 - 06.01.2019 20:30","14839","14147"
"06.01.2019 20:30 - 06.01.2019 20:45","14690","13941"
"06.01.2019 20:45 - 06.01.2019 21:00","14524","13775"
"06.01.2019 21:00 - 06.01.2019 21:15","14411","13551"
"06.01.2019 21:15 - 06.01.2019 21:30","14353","13463"
"06.01.2019 21:30 - 06.01.2019 21:45","14221","13306"
"06.01.2019 21:45 - 06.01.2019 22:00","14024","13152"
"06.01.2019 22:00 - 06.01.2019 22:15","13811","12972"
"06.01.2019 22:15 - 06.01.2019 22:30","13582","12810"
"06.01.2019 22:30 - 06.01.2019 22:45","13377","12603"
"06.01.2019 22:45 - 06.01.2019 23:00","13153","12412"
"06.01.2019 23:00 - 06.01.2019 23:15","12942","12194"
"06.01.2019 23:15 - 06.01.2019 23:30","12773","12022"
"06.01.2019 23:30 - 06.01.2019 23:45","12560","11772"
"06.01.2019 23:45 - 07.01.2019 00:00","12300","11637"
"07.01.2019 00:00 - 07.01.2019 00:15","12124","11562"
"07.01.2019 00:15 - 07.01.2019 00:30","12140","11551"
"07.01.2019 00:30 - 07.01.2019 00:45","12090","11474"
"07.01.2019 00:45 - 07.01.2019 01:00","11961","11379"
"07.01.2019 01:00 - 07.01.2019 01:15","11779","11295"
"07.01.2019 01:15 - 07.01.2019 01:30","11650","11256"
"07.01.2019 01:30 - 07.01.2019 01:45","11558","11203"
"07.01.2019 01:45 - 07.01.2019 02:00","11434","11123"
"07.01.2019 02:00 - 07.01.2019 02:15","11327","11113"
"07.01.2019 02:15 - 07.01.2019 02:30","11231","11063"
"07.01.2019 02:30 - 07.01.2019 02:45","11201","11034"
"07.01.2019 02:45 - 07.01.2019 03:00","11201","11039"
"07.01.2019 03:00 - 07.01.2019 03:15","11182","11054"
"07.01.2019 03:15 - 07.01.2019 03:30","11184","11034"
"07.01.2019 03:30 - 07.01.2019 03:45","11172","11034"
"07.01.2019 03:45 - 07.01.2019 04:00","11145","11016"
"07.01.2019 04:00 - 07.01.2019 04:15","11139","11055"
"07.01.2019 04:15 - 07.01.2019 04:30","11145","11124"
"07.01.2019 04:30 - 07.01.2019 04:45","11181","11191"
"07.01.2019 04:45 - 07.01.2019 05:00","11264","11290"
"07.01.2019 05:00 - 07.01.2019 05:15","11382","11420"
"07.01.2019 05:15 - 07.01.2019 05:30","11587","11587"
"07.01.2019 05:30 - 07.01.2019 05:45","11803","11806"
"07.01.2019 05:45 - 07.01.2019 06:00","12064","12066"
"07.01.2019 06:00 - 07.01.2019 06:15","12370","12483"
"07.01.2019 06:15 - 07.01.2019 06:30","12801","12964"
"07.01.2019 06:30 - 07.01.2019 06:45","13200","13336"
"07.01.2019 06:45 - 07.01.2019 07:00","13599","13766"
"07.01.2019 07:00 - 07.01.2019 07:15","14038","14327"
"07.01.2019 07:15 - 07.01.2019 07:30","14593","14807"
"07.01.2019 07:30 - 07.01.2019 07:45","15104","15349"
"07.01.2019 07:45 - 07.01.2019 08:00","15575","15782"
"07.01.2019 08:00 - 07.01.2019 08:15","16036","16193"
"07.01.2019 08:15 - 07.01.2019 08:30","16443","16356"
"07.01.2019 08:30 - 07.01.2019 08:45","16790","16467"
"07.01.2019 08:45 - 07.01.2019 09:00","16991","16553"
"07.01.2019 09:00 - 07.01.2019 09:15","17165","16651"
"07.01.2019 09:15 - 07.01.2019 09:30","17347","16713"
"07.01.2019 09:30 - 07.01.2019 09:45","17452","16739"
"07.01.2019 09:45 - 07.01.2019 10:00","17500","16750"
"07.01.2019 10:00 - 07.01.2019 10:15","17542","16800"
"07.01.2019 10:15 - 07.01.2019 10:30","17574","16796"
"07.01.2019 10:30 - 07.01.2019 10:45","17567","16810"
"07.01.2019 10:45 - 07.01.2019 11:00","17547","16866"
"07.01.2019 11:00 - 07.01.2019 11:15","17542","16871"
"07.01.2019 11:15 - 07.01.2019 11:30","17541","16848"
"07.01.2019 11:30 - 07.01.2019 11:45","17502","16886"
"07.01.2019 11:45 - 07.01.2019 12:00","17463","16963"
"07.01.2019 12:00 - 07.01.2019 12:15","17381","16895"
"07.01.2019 12:15 - 07.01.2019 12:30","17293","16741"
"07.01.2019 12:30 - 07.01.2019 12:45","17195","16609"
"07.01.2019 12:45 - 07.01.2019 13:00","17101","16677"
"07.01.2019 13:00 - 07.01.2019 13:15","17081","16761"
"07.01.2019 13:15 - 07.01.2019 13:30","17075","16808"
"07.01.2019 13:30 - 07.01.2019 13:45","17024","16811"
"07.01.2019 13:45 - 07.01.2019 14:00","17025","16834"
"07.01.2019 14:00 - 07.01.2019 14:15","17041","16798"
"07.01.2019 14:15 - 07.01.2019 14:30","17048","16784"
"07.01.2019 14:30 - 07.01.2019 14:45","16968","16733"
"07.01.2019 14:45 - 07.01.2019 15:00","16912","16746"
"07.01.2019 15:00 - 07.01.2019 15:15","17077","16757"
"07.01.2019 15:15 - 07.01.2019 15:30","17062","16807"
"07.01.2019 15:30 - 07.01.2019 15:45","17096","16872"
"07.01.2019 15:45 - 07.01.2019 16:00","17197","16894"
"07.01.2019 16:00 - 07.01.2019 16:15","17240","16898"
"07.01.2019 16:15 - 07.01.2019 16:30","17221","16998"
"07.01.2019 16:30 - 07.01.2019 16:45","17430","17134"
"07.01.2019 16:45 - 07.01.2019 17:00","17730","17479"
"07.01.2019 17:00 - 07.01.2019 17:15","17923","17587"
"07.01.2019 17:15 - 07.01.2019 17:30","17760","17730"
"07.01.2019 17:30 - 07.01.2019 17:45","17761","17685"
"07.01.2019 17:45 - 07.01.2019 18:00","17688","17557"
"07.01.2019 18:00 - 07.01.2019 18:15","17281","16991"
"07.01.2019 18:15 - 07.01.2019 18:30","16609","16745"
"07.01.2019 18:30 - 07.01.2019 18:45","16345","16594"
"07.01.2019 18:45 - 07.01.2019 19:00","16163","16533"
"07.01.2019 19:00 - 07.01.2019 19:15","16012","16329"
"07.01.2019 19:15 - 07.01.2019 19:30","15829","16178"
"07.01.2019 19:30 - 07.01.2019 19:45","15636","16054"
"07.01.2019 19:45 - 07.01.2019 20:00","15455","15929"
"07.01.2019 20:00 - 07.01.2019 20:15","15363","15666"
"07.01.2019 20:15 - 07.01.2019 20:30","15210","15424"
"07.01.2019 20:30 - 07.01.2019 20:45","15001","15201"
"07.01.2019 20:45 - 07.01.2019 21:00","14746","15007"
"07.01.2019 21:00 - 07.01.2019 21:15","14494","14762"
"07.01.2019 21:15 - 07.01.2019 21:30","14274","14621"
"07.01.2019 21:30 - 07.01.2019 21:45","14056","14342"
"07.01.2019 21:45 - 07.01.2019 22:00","13823","14167"
"07.01.2019 22:00 - 07.01.2019 22:15","13616","13782"
"07.01.2019 22:15 - 07.01.2019 22:30","13338","13583"
"07.01.2019 22:30 - 07.01.2019 22:45","13039","13347"
"07.01.2019 22:45 - 07.01.2019 23:00","12781","13138"
"07.01.2019 23:00 - 07.01.2019 23:15","12683","12973"
"07.01.2019 23:15 - 07.01.2019 23:30","12679","12771"
"07.01.2019 23:30 - 07.01.2019 23:45","12454","12480"
"07.01.2019 23:45 - 08.01.2019 00:00","12161","12253"
"08.01.2019 00:00 - 08.01.2019 00:15","11918","12107"
"08.01.2019 00:15 - 08.01.2019 00:30","11852","12061"
"08.01.2019 00:30 - 08.01.2019 00:45","11755","11964"
"08.01.2019 00:45 - 08.01.2019 01:00","11657","11883"
"08.01.2019 01:00 - 08.01.2019 01:15","11525","11757"
"08.01.2019 01:15 - 08.01.2019 01:30","11406","11670"
"08.01.2019 01:30 - 08.01.2019 01:45","11318","11555"
"08.01.2019 01:45 - 08.01.2019 02:00","11187","11454"
"08.01.2019 02:00 - 08.01.2019 02:15","11060","11417"
"08.01.2019 02:15 - 08.01.2019 02:30","10971","11339"
"08.01.2019 02:30 - 08.01.2019 02:45","10882","11300"
"08.01.2019 02:45 - 08.01.2019 03:00","10773","11283"
"08.01.2019 03:00 - 08.01.2019 03:15","10726","11236"
"08.01.2019 03:15 - 08.01.2019 03:30","10739","11235"
"08.01.2019 03:30 - 08.01.2019 03:45","10713","11231"
"08.01.2019 03:45 - 08.01.2019 04:00","10650","11198"
"08.01.2019 04:00 - 08.01.2019 04:15","10562","11266"
"08.01.2019 04:15 - 08.01.2019 04:30","10545","11293"
"08.01.2019 04:30 - 08.01.2019 04:45","10551","11346"
"08.01.2019 04:45 - 08.01.2019 05:00","10574","11439"
"08.01.2019 05:00 - 08.01.2019 05:15","10614","11594"
"08.01.2019 05:15 - 08.01.2019 05:30","10707","11745"
"08.01.2019 05:30 - 08.01.2019 05:45","10803","11953"
"08.01.2019 05:45 - 08.01.2019 06:00","10947","12176"
"08.01.2019 06:00 - 08.01.2019 06:15","11091","12606"
"08.01.2019 06:15 - 08.01.2019 06:30","11311","12969"
"08.01.2019 06:30 - 08.01.2019 06:45","11554","13466"
"08.01.2019 06:45 - 08.01.2019 07:00","11749","13948"
"08.01.2019 07:00 - 08.01.2019 07:15","12010","14569"
"08.01.2019 07:15 - 08.01.2019 07:30","12386","15084"
"08.01.2019 07:30 - 08.01.2019 07:45","12712","15549"
"08.01.2019 07:45 - 08.01.2019 08:00","13008","15974"
"08.01.2019 08:00 - 08.01.2019 08:15","13333","16326"
"08.01.2019 08:15 - 08.01.2019 08:30","13696","16500"
"08.01.2019 08:30 - 08.01.2019 08:45","13918","16552"
"08.01.2019 08:45 - 08.01.2019 09:00","14039","16625"
"08.01.2019 09:00 - 08.01.2019 09:15","14173","16672"
"08.01.2019 09:15 - 08.01.2019 09:30","14283","16762"
"08.01.2019 09:30 - 08.01.2019 09:45","14382","16786"
"08.01.2019 09:45 - 08.01.2019 10:00","14446","16834"
"08.01.2019 10:00 - 08.01.2019 10:15","14427","16839"
"08.01.2019 10:15 - 08.01.2019 10:30","14323","16834"
"08.01.2019 10:30 - 08.01.2019 10:45","14244","16856"
"08.01.2019 10:45 - 08.01.2019 11:00","14257","16833"
"08.01.2019 11:00 - 08.01.2019 11:15","14317","16731"
"08.01.2019 11:15 - 08.01.2019 11:30","14325","16733"
"08.01.2019 11:30 - 08.01.2019 11:45","14301","16650"
"08.01.2019 11:45 - 08.01.2019 12:00","14272","16637"
"08.01.2019 12:00 - 08.01.2019 12:15","14328","16553"
"08.01.2019 12:15 - 08.01.2019 12:30","14361","16445"
"08.01.2019 12:30 - 08.01.2019 12:45","14324","16315"
"08.01.2019 12:45 - 08.01.2019 13:00","14284","16293"
"08.01.2019 13:00 - 08.01.2019 13:15","14231","16409"
"08.01.2019 13:15 - 08.01.2019 13:30","14249","16479"
"08.01.2019 13:30 - 08.01.2019 13:45","14271","16448"
"08.01.2019 13:45 - 08.01.2019 14:00","14279","16450"
"08.01.2019 14:00 - 08.01.2019 14:15","14313","16434"
"08.01.2019 14:15 - 08.01.2019 14:30","14398","16451"
"08.01.2019 14:30 - 08.01.2019 14:45","14486","16425"
"08.01.2019 14:45 - 08.01.2019 15:00","14525","16468"
"08.01.2019 15:00 - 08.01.2019 15:15","14565","16458"
"08.01.2019 15:15 - 08.01.2019 15:30","14590","16524"
"08.01.2019 15:30 - 08.01.2019 15:45","14662","16599"
"08.01.2019 15:45 - 08.01.2019 16:00","14592","16654"
"08.01.2019 16:00 - 08.01.2019 16:15","14431","16693"
"08.01.2019 16:15 - 08.01.2019 16:30","14604","16755"
"08.01.2019 16:30 - 08.01.2019 16:45","14796","16869"
"08.01.2019 16:45 - 08.01.2019 17:00","15060","17124"
"08.01.2019 17:00 - 08.01.2019 17:15","15257","17386"
"08.01.2019 17:15 - 08.01.2019 17:30","15238","17649"
"08.01.2019 17:30 - 08.01.2019 17:45","15383","17701"
"08.01.2019 17:45 - 08.01.2019 18:00","15424","17625"
"08.01.2019 18:00 - 08.01.2019 18:15","15149","17115"
"08.01.2019 18:15 - 08.01.2019 18:30","14653","16872"
"08.01.2019 18:30 - 08.01.2019 18:45","14510","16717"
"08.01.2019 18:45 - 08.01.2019 19:00","14387","16653"
"08.01.2019 19:00 - 08.01.2019 19:15","14297","16512"
"08.01.2019 19:15 - 08.01.2019 19:30","14183","16365"
"08.01.2019 19:30 - 08.01.2019 19:45","14051","16219"
"08.01.2019 19:45 - 08.01.2019 20:00","13959","16066"
"08.01.2019 20:00 - 08.01.2019 20:15","13855","15840"
"08.01.2019 20:15 - 08.01.2019 20:30","13719","15645"
"08.01.2019 20:30 - 08.01.2019 20:45","13548","15463"
"08.01.2019 20:45 - 08.01.2019 21:00","13357","15191"
"08.01.2019 21:00 - 08.01.2019 21:15","13214","14967"
"08.01.2019 21:15 - 08.01.2019 21:30","13100","14737"
"08.01.2019 21:30 - 08.01.2019 21:45","12967","14517"
"08.01.2019 21:45 - 08.01.2019 22:00","12791","14303"
"08.01.2019 22:00 - 08.01.2019 22:15","12677","14008"
"08.01.2019 22:15 - 08.01.2019 22:30","12519","13795"
"08.01.2019 22:30 - 08.01.2019 22:45","12288","13540"
"08.01.2019 22:45 - 08.01.2019 23:00","12022","13310"
"08.01.2019 23:00 - 08.01.2019 23:15","11839","13153"
"08.01.2019 23:15 - 08.01.2019 23:30","11704","12964"
"08.01.2019 23:30 - 08.01.2019 23:45","11540","12726"
"08.01.2019 23:45 - 09.01.2019 00:00","11255","12470"
"09.01.2019 00:00 - 09.01.2019 00:15","11071","12301"
"09.01.2019 00:15 - 09.01.2019 00:30","11134","12239"
"09.01.2019 00:30 - 09.01.2019 00:45","11075","12150"
"09.01.2019 00:45 - 09.01.2019 01:00","10979","11977"
"09.01.2019 01:00 - 09.01.2019 01:15","10815","11868"
"09.01.2019 01:15 - 09.01.2019 01:30","10653","11795"
"09.01.2019 01:30 - 09.01.2019 01:45","10533","11706"
"09.01.2019 01:45 - 09.01.2019 02:00","10403","11631"
"09.01.2019 02:00 - 09.01.2019 02:15","10295","11563"
"09.01.2019 02:15 - 09.01.2019 02:30","10269","11535"
"09.01.2019 02:30 - 09.01.2019 02:45","10245","11499"
"09.01.2019 02:45 - 09.01.2019 03:00","10195","11454"
"09.01.2019 03:00 - 09.01.2019 03:15","10168","11429"
"09.01.2019 03:15 - 09.01.2019 03:30","10160","11427"
"09.01.2019 03:30 - 09.01.2019 03:45","10163","11418"
"09.01.2019 03:45 - 09.01.2019 04:00","10151","11414"
"09.01.2019 04:00 - 09.01.2019 04:15","10160","11472"
"09.01.2019 04:15 - 09.01.2019 04:30","10177","11557"
"09.01.2019 04:30 - 09.01.2019 04:45","10253","11579"
"09.01.2019 04:45 - 09.01.2019 05:00","10354","11641"
"09.01.2019 05:00 - 09.01.2019 05:15","10490","11769"
"09.01.2019 05:15 - 09.01.2019 05:30","10712","11913"
"09.01.2019 05:30 - 09.01.2019 05:45","10925","12120"
"09.01.2019 05:45 - 09.01.2019 06:00","11156","12318"
"09.01.2019 06:00 - 09.01.2019 06:15","11479","12781"
"09.01.2019 06:15 - 09.01.2019 06:30","11909","13243"
"09.01.2019 06:30 - 09.01.2019 06:45","12328","13627"
"09.01.2019 06:45 - 09.01.2019 07:00","12688","14067"
"09.01.2019 07:00 - 09.01.2019 07:15","13049","14698"
"09.01.2019 07:15 - 09.01.2019 07:30","13578","15285"
"09.01.2019 07:30 - 09.01.2019 07:45","14054","15820"
"09.01.2019 07:45 - 09.01.2019 08:00","14442","16256"
"09.01.2019 08:00 - 09.01.2019 08:15","14816","16570"
"09.01.2019 08:15 - 09.01.2019 08:30","15305","16778"
"09.01.2019 08:30 - 09.01.2019 08:45","15690","16889"
"09.01.2019 08:45 - 09.01.2019 09:00","15864","16948"
"09.01.2019 09:00 - 09.01.2019 09:15","16047","17059"
"09.01.2019 09:15 - 09.01.2019 09:30","16222","17012"
"09.01.2019 09:30 - 09.01.2019 09:45","16399","16912"
"09.01.2019 09:45 - 09.01.2019 10:00","16555","16795"
"09.01.2019 10:00 - 09.01.2019 10:15","16645","16749"
"09.01.2019 10:15 - 09.01.2019 10:30","16636","16649"
"09.01.2019 10:30 - 09.01.2019 10:45","16591","16572"
"09.01.2019 10:45 - 09.01.2019 11:00","16596","16500"
"09.01.2019 11:00 - 09.01.2019 11:15","16645","16435"
"09.01.2019 11:15 - 09.01.2019 11:30","16681","16288"
"09.01.2019 11:30 - 09.01.2019 11:45","16705","16222"
"09.01.2019 11:45 - 09.01.2019 12:00","16714","16204"
"09.01.2019 12:00 - 09.01.2019 12:15","16678","16007"
"09.01.2019 12:15 - 09.01.2019 12:30","16667","15907"
"09.01.2019 12:30 - 09.01.2019 12:45","16632","15841"
"09.01.2019 12:45 - 09.01.2019 13:00","16590","15851"
"09.01.2019 13:00 - 09.01.2019 13:15","16622","15919"
"09.01.2019 13:15 - 09.01.2019 13:30","16718","15966"
"09.01.2019 13:30 - 09.01.2019 13:45","16762","15958"
"09.01.2019 13:45 - 09.01.2019 14:00","16797","16015"
"09.01.2019 14:00 - 09.01.2019 14:15","16829","15997"
"09.01.2019 14:15 - 09.01.2019 14:30","16849","16034"
"09.01.2019 14:30 - 09.01.2019 14:45","16835","16120"
"09.01.2019 14:45 - 09.01.2019 15:00","16864","16152"
"09.01.2019 15:00 - 09.01.2019 15:15","16884","16194"
"09.01.2019 15:15 - 09.01.2019 15:30","16893","16325"
"09.01.2019 15:30 - 09.01.2019 15:45","16957","16486"
"09.01.2019 15:45 - 09.01.2019 16:00","16995","16542"
